date,total_confirm,total_dead,total_heal,total_input,total_severe,total_suspect,today_confirm,today_dead,today_heal,today_input,today_severe,today_storeConfirm,today_suspect,name
2020-06-30,16968,206,9369,0,0,0,544,8,343,0.0,,,,阿塞拜疆
2020-07-01,17524,213,9715,0,0,0,556,7,346,0.0,,,,阿塞拜疆
2020-07-02,18112,220,10061,0,0,0,588,7,346,0.0,,,,阿塞拜疆
2020-07-03,19267,235,10820,0,0,0,1155,15,759,0.0,,,,阿塞拜疆
2020-07-06,20837,258,12182,0,0,0,1570,23,1362,0.0,,,,阿塞拜疆
2020-07-07,20837,258,12182,0,0,0,0,0,0,0.0,,,,阿塞拜疆
2020-07-08,21916,274,13100,0,0,0,1079,16,918,0.0,,,,阿塞拜疆
2020-07-09,21916,274,13100,0,0,0,0,0,0,0.0,,,,阿塞拜疆
2020-07-10,22990,292,14093,0,0,0,1074,18,993,0.0,,,,阿塞拜疆
2020-07-11,23521,298,14607,0,0,0,531,6,514,0.0,,,,阿塞拜疆
2020-07-12,24041,306,15093,0,0,0,520,8,486,0.0,,,,阿塞拜疆
2020-07-13,24570,313,15640,0,0,0,529,7,547,0.0,,,,阿塞拜疆
2020-07-14,24570,313,15640,0,0,0,0,0,0,0.0,,,,阿塞拜疆
2020-07-15,25672,326,16695,0,0,0,1102,13,1055,0.0,,,,阿塞拜疆
2020-07-16,26165,334,17256,0,0,0,493,8,561,0.0,,,,阿塞拜疆
2020-07-17,26165,334,17256,0,0,0,0,0,0,0.0,,,,阿塞拜疆
2020-07-18,27133,349,18450,0,0,0,968,15,1194,0.0,,,,阿塞拜疆
2020-07-19,27133,349,18450,0,0,0,0,0,0,0.0,,,,阿塞拜疆
2020-07-20,27521,354,18967,0,0,0,388,5,517,0.0,,,,阿塞拜疆
2020-07-21,27890,363,19490,0,0,0,369,9,523,0.0,,,,阿塞拜疆
2020-07-22,28633,385,20443,0,0,0,743,22,953,0.0,,,,阿塞拜疆
2020-07-23,28980,391,20974,0,0,0,347,6,531,0.0,,,,阿塞拜疆
2020-07-24,29312,400,21547,0,0,0,332,9,573,0.0,,,,阿塞拜疆
2020-07-25,29633,408,22082,0,0,0,321,8,535,0.0,,,,阿塞拜疆
2020-07-26,30050,417,22684,0,0,0,417,9,602,0.0,,,,阿塞拜疆
2020-07-27,30446,423,23242,0,0,0,396,6,558,0.0,,,,阿塞拜疆
2020-07-28,30858,430,23873,0,0,0,412,7,631,0.0,,,,阿塞拜疆
2020-07-29,31221,438,24495,0,0,0,363,8,622,0.0,,,,阿塞拜疆
2020-07-30,31560,441,25168,0,0,0,339,3,673,0.0,,,,阿塞拜疆
2020-07-31,31878,448,25882,0,0,0,318,7,714,0.0,,,,阿塞拜疆
2020-08-01,32157,454,26474,0,0,0,279,6,592,0.0,,,,阿塞拜疆
2020-08-02,32157,454,26474,0,0,0,0,0,0,0.0,,,,阿塞拜疆
2020-08-03,32684,468,27760,0,0,0,527,14,1286,0.0,,,,阿塞拜疆
2020-08-04,32910,473,28348,0,0,0,226,5,588,0.0,,,,阿塞拜疆
2020-08-05,33103,476,28840,0,0,0,193,3,492,0.0,,,,阿塞拜疆
2020-08-06,33247,479,29275,0,0,0,144,3,435,0.0,,,,阿塞拜疆
2020-08-07,33376,483,29696,0,0,0,129,4,421,0.0,,,,阿塞拜疆
2020-08-08,33481,488,30056,0,0,0,105,5,360,0.0,,,,阿塞拜疆
2020-08-09,33568,490,30364,0,0,0,87,2,308,0.0,,,,阿塞拜疆
2020-08-11,33647,492,30642,0,0,0,79,2,278,0.0,,,,阿塞拜疆
2020-03-26,17,0,0,0,0,0,17,0,0,,0.0,,0.0,美属维尔京群岛
2020-03-30,19,0,0,0,0,0,2,0,0,0.0,0.0,,0.0,美属维尔京群岛
2020-04-19,19,0,0,0,0,0,0,0,0,0.0,,,,美属维尔京群岛
2020-04-21,53,3,46,0,0,0,34,3,46,0.0,0.0,,0.0,美属维尔京群岛
2020-04-29,59,4,46,0,0,0,6,1,0,0.0,0.0,,0.0,美属维尔京群岛
2020-05-05,66,4,46,0,0,0,7,0,0,0.0,0.0,,0.0,美属维尔京群岛
2020-05-11,68,4,46,0,0,0,2,0,0,0.0,0.0,,0.0,美属维尔京群岛
2020-05-12,68,4,46,0,0,0,0,0,0,0.0,,,,美属维尔京群岛
2020-05-14,69,6,46,0,0,0,1,2,0,0.0,0.0,,0.0,美属维尔京群岛
2020-05-17,69,6,46,0,0,0,0,0,0,0.0,,,,美属维尔京群岛
2020-05-18,69,6,46,0,0,0,0,0,0,0.0,,,,美属维尔京群岛
2020-05-19,69,6,46,0,0,0,0,0,0,0.0,,,,美属维尔京群岛
2020-05-20,69,6,46,0,0,0,0,0,0,0.0,,,,美属维尔京群岛
2020-05-23,69,6,46,0,0,0,0,0,0,0.0,,,,美属维尔京群岛
2020-05-24,69,6,46,0,0,0,0,0,0,0.0,,,,美属维尔京群岛
2020-05-25,69,6,46,0,0,0,0,0,0,0.0,,,,美属维尔京群岛
2020-05-26,69,6,46,0,0,0,0,0,0,0.0,,,,美属维尔京群岛
2020-05-27,69,6,46,0,0,0,0,0,0,0.0,,,,美属维尔京群岛
2020-05-30,69,6,46,0,0,0,0,0,0,0.0,,,,美属维尔京群岛
2020-05-31,69,6,46,0,0,0,0,0,0,0.0,,,,美属维尔京群岛
2020-06-01,70,6,46,0,0,0,1,0,0,0.0,0.0,,0.0,美属维尔京群岛
2020-06-03,70,6,46,0,0,0,0,0,0,0.0,,,,美属维尔京群岛
2020-06-04,71,6,46,0,0,0,1,0,0,0.0,0.0,,0.0,美属维尔京群岛
2020-06-05,71,6,46,0,0,0,0,0,0,0.0,,,,美属维尔京群岛
2020-06-06,71,6,46,0,0,0,0,0,0,0.0,,,,美属维尔京群岛
2020-06-07,71,6,46,0,0,0,0,0,0,0.0,,,,美属维尔京群岛
2020-06-08,71,6,46,0,0,0,0,0,0,0.0,,,,美属维尔京群岛
2020-06-09,71,6,46,0,0,0,0,0,0,0.0,,,,美属维尔京群岛
2020-06-10,72,6,46,0,0,0,1,0,0,0.0,0.0,,0.0,美属维尔京群岛
2020-06-11,72,6,46,0,0,0,0,0,0,0.0,,,,美属维尔京群岛
2020-03-09,0,0,0,0,0,0,0,0,0,,0.0,,0.0,蒙古
2020-03-10,1,0,0,0,0,0,1,0,0,0.0,0.0,,0.0,蒙古
2020-03-16,4,0,0,0,0,0,3,0,0,0.0,0.0,,0.0,蒙古
2020-03-17,4,0,0,0,0,0,0,0,0,0.0,,,,蒙古
2020-03-18,6,0,0,0,0,0,2,0,0,0.0,0.0,,0.0,蒙古
2020-03-20,6,0,0,0,0,0,0,0,0,0.0,,,,蒙古
2020-03-21,10,0,0,0,0,0,4,0,0,0.0,0.0,,0.0,蒙古
2020-03-25,11,0,0,0,0,0,1,0,0,0.0,0.0,,0.0,蒙古
2020-03-28,12,0,0,0,0,0,1,0,0,0.0,0.0,,0.0,蒙古
2020-03-31,14,0,0,0,0,0,2,0,0,0.0,0.0,,0.0,蒙古
2020-04-05,14,0,0,0,0,0,0,0,0,0.0,,,,蒙古
2020-04-06,15,0,2,0,0,0,1,0,2,0.0,0.0,,0.0,蒙古
2020-04-07,15,0,4,0,0,0,0,0,2,0.0,0.0,,0.0,蒙古
2020-04-08,16,0,4,0,0,0,1,0,0,0.0,0.0,,0.0,蒙古
2020-04-14,30,0,5,0,0,0,14,0,1,0.0,0.0,,0.0,蒙古
2020-04-16,31,0,5,0,0,0,1,0,0,0.0,0.0,,0.0,蒙古
2020-04-19,32,0,5,0,0,0,1,0,0,0.0,0.0,,0.0,蒙古
2020-04-21,35,0,8,0,0,0,3,0,3,0.0,0.0,,0.0,蒙古
2020-04-24,36,0,8,0,0,0,1,0,0,0.0,0.0,,0.0,蒙古
2020-04-25,38,0,9,0,0,0,2,0,1,0.0,0.0,,0.0,蒙古
2020-04-26,38,0,10,0,0,0,0,0,1,0.0,0.0,,0.0,蒙古
2020-04-28,38,0,10,0,0,0,0,0,0,0.0,,,,蒙古
2020-04-29,38,0,10,0,0,0,0,0,0,0.0,,,,蒙古
2020-05-03,39,0,10,0,0,0,1,0,0,0.0,0.0,,0.0,蒙古
2020-05-05,41,0,12,0,0,0,2,0,2,0.0,0.0,,0.0,蒙古
2020-05-06,41,0,13,0,0,0,0,0,1,0.0,0.0,,0.0,蒙古
2020-05-07,42,0,13,0,0,0,1,0,0,0.0,0.0,,0.0,蒙古
2020-05-08,42,0,14,0,0,0,0,0,1,0.0,0.0,,0.0,蒙古
2020-05-11,42,0,14,0,0,0,0,0,0,0.0,,,,蒙古
2020-05-12,42,0,14,0,0,0,0,0,0,0.0,,,,蒙古
2020-05-13,61,0,15,0,0,0,19,0,1,0.0,0.0,,0.0,蒙古
2020-05-14,61,0,15,0,0,0,0,0,0,0.0,,,,蒙古
2020-05-15,135,0,15,0,0,0,74,0,0,0.0,0.0,,0.0,蒙古
2020-05-17,136,0,21,0,0,0,1,0,6,0.0,0.0,,0.0,蒙古
2020-05-18,140,0,24,0,0,0,4,0,3,0.0,0.0,,0.0,蒙古
2020-05-19,140,0,26,0,0,0,0,0,2,0.0,0.0,,0.0,蒙古
2020-05-20,140,0,26,0,0,0,0,0,0,0.0,,,,蒙古
2020-05-21,140,0,26,0,0,0,0,0,0,0.0,,,,蒙古
2020-05-22,141,0,30,0,0,0,1,0,4,0.0,0.0,,0.0,蒙古
2020-05-24,141,0,32,0,0,0,0,0,2,0.0,0.0,,0.0,蒙古
2020-05-25,141,0,33,0,0,0,0,0,1,0.0,0.0,,0.0,蒙古
2020-05-26,141,0,37,0,0,0,0,0,4,0.0,0.0,,0.0,蒙古
2020-05-27,148,0,43,0,0,0,7,0,6,0.0,0.0,,0.0,蒙古
2020-05-28,161,0,43,0,0,0,13,0,0,0.0,0.0,,0.0,蒙古
2020-05-29,179,0,43,0,0,0,18,0,0,0.0,0.0,,0.0,蒙古
2020-05-30,179,0,43,0,0,0,0,0,0,0.0,,,,蒙古
2020-05-31,179,0,44,0,0,0,0,0,1,0.0,0.0,,0.0,蒙古
2020-06-01,185,0,44,0,0,0,6,0,0,0.0,0.0,,0.0,蒙古
2020-06-02,185,0,44,0,0,0,0,0,0,0.0,,,,蒙古
2020-06-03,185,0,44,0,0,0,0,0,0,0.0,,,,蒙古
2020-06-04,186,0,65,0,0,0,1,0,21,0.0,0.0,,0.0,蒙古
2020-06-05,191,0,70,0,0,0,5,0,5,0.0,0.0,,0.0,蒙古
2020-06-06,193,0,71,0,0,0,2,0,1,0.0,0.0,,0.0,蒙古
2020-06-07,193,0,75,0,0,0,0,0,4,0.0,0.0,,0.0,蒙古
2020-06-08,194,0,75,0,0,0,1,0,0,0.0,0.0,,0.0,蒙古
2020-06-09,194,0,85,0,0,0,0,0,10,0.0,0.0,,0.0,蒙古
2020-06-10,194,0,87,0,0,0,0,0,2,0.0,0.0,,0.0,蒙古
2020-06-11,194,0,89,0,0,0,0,0,2,0.0,0.0,,0.0,蒙古
2020-06-12,197,0,95,0,0,0,3,0,6,0.0,0.0,,0.0,蒙古
2020-06-13,197,0,98,0,0,0,0,0,3,0.0,0.0,,0.0,蒙古
2020-06-14,197,0,98,0,0,0,0,0,0,0.0,,,,蒙古
2020-03-03,1,0,0,0,0,0,1,0,0,,,,0.0,乌克兰
2020-03-12,3,0,0,0,0,0,2,0,0,0.0,0.0,,0.0,乌克兰
2020-03-13,3,1,0,0,0,0,0,1,0,0.0,0.0,,0.0,乌克兰
2020-03-16,7,2,0,0,0,0,4,1,0,0.0,0.0,,0.0,乌克兰
2020-03-17,14,2,0,0,0,0,7,0,0,0.0,0.0,,0.0,乌克兰
2020-03-18,16,2,0,0,0,0,2,0,0,0.0,0.0,,0.0,乌克兰
2020-03-19,26,3,0,0,0,0,10,1,0,0.0,0.0,,0.0,乌克兰
2020-03-20,41,3,0,0,0,0,15,0,0,0.0,0.0,,0.0,乌克兰
2020-03-21,47,3,1,0,0,0,6,0,1,0.0,0.0,,0.0,乌克兰
2020-03-22,73,3,8,0,0,0,26,0,7,0.0,0.0,,0.0,乌克兰
2020-03-23,83,3,8,0,0,0,10,0,0,0.0,0.0,,0.0,乌克兰
2020-03-24,113,3,8,0,0,0,30,0,0,0.0,0.0,,0.0,乌克兰
2020-03-25,145,5,8,0,0,0,32,2,0,0.0,0.0,,0.0,乌克兰
2020-03-26,196,5,1,0,0,0,51,0,-7,0.0,0.0,,0.0,乌克兰
2020-03-27,218,5,4,0,0,0,22,0,3,0.0,0.0,,0.0,乌克兰
2020-03-28,418,9,5,0,0,0,200,4,1,0.0,0.0,,0.0,乌克兰
2020-03-29,480,10,6,0,0,0,62,1,1,0.0,0.0,,0.0,乌克兰
2020-03-30,548,13,8,0,0,0,68,3,2,0.0,0.0,,0.0,乌克兰
2020-03-31,669,17,10,0,0,0,121,4,2,0.0,0.0,,0.0,乌克兰
2020-04-01,804,20,13,0,0,0,135,3,3,0.0,0.0,,0.0,乌克兰
2020-04-02,897,22,19,0,0,0,93,2,6,0.0,0.0,,0.0,乌克兰
2020-04-03,1096,27,22,0,0,0,199,5,3,0.0,0.0,,0.0,乌克兰
2020-04-04,1251,32,25,0,0,0,155,5,3,0.0,0.0,,0.0,乌克兰
2020-04-05,1308,37,28,0,0,0,57,5,3,0.0,0.0,,0.0,乌克兰
2020-04-06,1319,38,28,0,0,0,11,1,0,0.0,0.0,,0.0,乌克兰
2020-04-07,1462,45,28,0,0,0,143,7,0,0.0,0.0,,0.0,乌克兰
2020-04-08,1668,52,35,0,0,0,206,7,7,0.0,0.0,,0.0,乌克兰
2020-04-09,1892,57,45,0,0,0,224,5,10,0.0,0.0,,0.0,乌克兰
2020-04-10,2203,69,61,0,0,0,311,12,16,0.0,0.0,,0.0,乌克兰
2020-04-11,2511,73,79,0,0,0,308,4,18,0.0,0.0,,0.0,乌克兰
2020-04-12,2777,83,79,0,0,0,266,10,0,0.0,0.0,,0.0,乌克兰
2020-04-13,3102,93,97,0,0,0,325,10,18,0.0,0.0,,0.0,乌克兰
2020-04-14,3372,98,119,0,0,0,270,5,22,0.0,0.0,,0.0,乌克兰
2020-04-15,3764,108,143,0,0,0,392,10,24,0.0,0.0,,0.0,乌克兰
2020-04-16,4161,116,186,0,0,0,397,8,43,0.0,0.0,,0.0,乌克兰
2020-04-17,5106,133,275,0,0,0,945,17,89,0.0,0.0,,0.0,乌克兰
2020-04-18,5106,133,275,0,0,0,0,0,0,0.0,0.0,,0.0,乌克兰
2020-04-19,5449,141,347,0,0,0,343,8,72,0.0,0.0,,0.0,乌克兰
2020-04-20,5710,151,359,0,0,0,261,10,12,0.0,0.0,,0.0,乌克兰
2020-04-21,6125,161,367,0,0,0,415,10,8,0.0,0.0,,0.0,乌克兰
2020-04-22,6592,174,467,0,0,0,467,13,100,0.0,0.0,,0.0,乌克兰
2020-04-23,7170,187,504,0,0,0,578,13,37,0.0,0.0,,0.0,乌克兰
2020-04-24,7647,193,601,0,0,0,477,6,97,0.0,0.0,,0.0,乌克兰
2020-04-25,8125,201,782,0,0,0,478,8,181,0.0,0.0,,0.0,乌克兰
2020-04-27,9009,220,864,0,0,0,884,19,82,0.0,0.0,,0.0,乌克兰
2020-04-28,9410,239,992,0,0,0,401,19,128,0.0,0.0,,0.0,乌克兰
2020-04-29,9866,250,1103,0,0,0,456,11,111,0.0,0.0,,0.0,乌克兰
2020-04-30,10406,261,1238,0,0,0,540,11,135,0.0,0.0,,0.0,乌克兰
2020-05-01,10861,272,1413,0,0,0,455,11,175,0.0,0.0,,0.0,乌克兰
2020-05-02,11411,279,1498,0,0,0,550,7,85,0.0,0.0,,0.0,乌克兰
2020-05-03,11913,288,1547,0,0,0,502,9,49,0.0,0.0,,0.0,乌克兰
2020-05-04,12331,303,1619,0,0,0,418,15,72,0.0,0.0,,0.0,乌克兰
2020-05-05,12697,316,1875,0,0,0,366,13,256,0.0,0.0,,0.0,乌克兰
2020-05-06,13184,316,2097,0,0,0,487,0,222,0.0,0.0,,0.0,乌克兰
2020-05-07,13691,340,2396,0,0,0,507,24,299,0.0,0.0,,0.0,乌克兰
2020-05-08,14195,361,2706,0,0,0,504,21,310,0.0,0.0,,0.0,乌克兰
2020-05-09,14710,376,2909,0,0,0,515,15,203,0.0,0.0,,0.0,乌克兰
2020-05-10,15232,391,3060,0,0,0,522,15,151,0.0,0.0,,0.0,乌克兰
2020-05-11,16023,425,3373,0,0,0,791,34,313,0.0,0.0,,0.0,乌克兰
2020-05-12,16023,425,3373,0,0,0,0,0,0,0.0,,,,乌克兰
2020-05-13,16425,439,3716,0,0,0,402,14,343,0.0,0.0,,0.0,乌克兰
2020-05-14,16847,456,4143,0,0,0,422,17,427,0.0,0.0,,0.0,乌克兰
2020-05-15,17858,497,4906,0,0,0,1011,41,763,0.0,0.0,,0.0,乌克兰
2020-05-16,17858,497,4906,0,0,0,0,0,0,0.0,0.0,,0.0,乌克兰
2020-05-17,18291,514,5116,0,0,0,433,17,210,0.0,0.0,,0.0,乌克兰
2020-05-18,18616,535,5276,0,0,0,325,21,160,0.0,0.0,,0.0,乌克兰
2020-05-19,18876,548,5632,0,0,0,260,13,356,0.0,0.0,,0.0,乌克兰
2020-05-20,19230,564,5955,0,0,0,354,16,323,0.0,0.0,,0.0,乌克兰
2020-05-21,19706,579,6227,0,0,0,476,15,272,0.0,0.0,,0.0,乌克兰
2020-05-22,20148,588,6585,0,0,0,442,9,358,0.0,0.0,,0.0,乌克兰
2020-05-23,20580,605,6929,0,0,0,432,17,344,0.0,0.0,,0.0,乌克兰
2020-05-24,20986,617,7108,0,0,0,406,12,179,0.0,0.0,,0.0,乌克兰
2020-05-25,21245,623,7234,0,0,0,259,6,126,0.0,0.0,,0.0,乌克兰
2020-05-26,21584,644,7575,0,0,0,339,21,341,0.0,0.0,,0.0,乌克兰
2020-05-27,21905,658,7995,0,0,0,321,14,420,0.0,0.0,,0.0,乌克兰
2020-05-28,22382,669,8439,0,0,0,477,11,444,0.0,0.0,,0.0,乌克兰
2020-05-29,22811,679,8934,0,0,0,429,10,495,0.0,0.0,,0.0,乌克兰
2020-05-30,23204,696,9311,0,0,0,393,17,377,0.0,0.0,,0.0,乌克兰
2020-05-31,23672,708,9538,0,0,0,468,12,227,0.0,0.0,,0.0,乌克兰
2020-06-01,24012,718,9690,0,0,0,340,10,152,0.0,0.0,,0.0,乌克兰
2020-06-02,24340,727,10078,0,0,0,328,9,388,0.0,0.0,,0.0,乌克兰
2020-06-03,24823,735,10440,0,0,0,483,8,362,0.0,0.0,,0.0,乌克兰
2020-06-04,25411,747,11042,0,0,0,588,12,602,0.0,0.0,,0.0,乌克兰
2020-06-05,25964,762,11372,0,0,0,553,15,330,0.0,0.0,,0.0,乌克兰
2020-06-06,26514,777,11812,0,0,0,550,15,440,0.0,0.0,,0.0,乌克兰
2020-06-07,26999,788,12054,0,0,0,485,11,242,0.0,0.0,,0.0,乌克兰
2020-06-08,27462,797,12195,0,0,0,463,9,141,0.0,0.0,,0.0,乌克兰
2020-06-09,27856,810,12412,0,0,0,394,13,217,0.0,0.0,,0.0,乌克兰
2020-06-10,28381,833,12769,0,0,0,525,23,357,0.0,0.0,,0.0,乌克兰
2020-06-11,29070,854,13141,0,0,0,689,21,372,0.0,0.0,,0.0,乌克兰
2020-06-12,29753,870,13567,0,0,0,683,16,426,0.0,0.0,,0.0,乌克兰
2020-06-13,30506,880,13976,0,0,0,753,10,409,0.0,0.0,,0.0,乌克兰
2020-06-14,31154,889,14082,0,0,0,648,9,106,0.0,0.0,,0.0,乌克兰
2020-06-17,33986,953,15485,0,0,0,2832,64,1403,0.0,,,,乌克兰
2020-06-18,34833,976,16001,0,0,0,847,23,516,0.0,,,,乌克兰
2020-06-19,35755,995,16588,0,0,0,922,19,587,0.0,,,,乌克兰
2020-06-20,36615,1004,16974,0,0,0,860,9,386,0.0,,,,乌克兰
2020-06-21,37361,1012,17078,0,0,0,746,8,104,0.0,,,,乌克兰
2020-06-22,38056,1022,17211,0,0,0,695,10,133,0.0,,,,乌克兰
2020-06-23,38901,1045,17538,0,0,0,845,23,327,0.0,,,,乌克兰
2020-06-24,39852,1061,18009,0,0,0,951,16,471,0.0,,,,乌克兰
2020-06-25,40854,1078,18365,0,0,0,1002,17,356,0.0,,,,乌克兰
2020-06-26,41975,1097,18927,0,0,0,1121,19,562,0.0,,,,乌克兰
2020-06-27,42932,1121,19350,0,0,0,957,24,423,0.0,,,,乌克兰
2020-06-28,43856,1142,19585,0,0,0,924,21,235,0.0,,,,乌克兰
2020-06-29,44538,1161,19679,0,0,0,682,19,94,0.0,,,,乌克兰
2020-06-30,45254,1173,19792,0,0,0,716,12,113,0.0,,,,乌克兰
2020-07-01,45924,1188,20244,0,0,0,670,15,452,0.0,,,,乌克兰
2020-07-02,46821,1200,20755,0,0,0,897,12,511,0.0,,,,乌克兰
2020-07-03,47705,1227,21296,0,0,0,884,27,541,0.0,,,,乌克兰
2020-07-06,50053,1278,22462,0,0,0,2348,51,1166,0.0,,,,乌克兰
2020-07-07,50622,1299,22970,0,0,0,569,21,508,0.0,,,,乌克兰
2020-07-08,51457,1323,23912,0,0,0,835,24,942,0.0,,,,乌克兰
2020-07-09,52285,1344,24606,0,0,0,828,21,694,0.0,,,,乌克兰
2020-07-10,53116,1362,25634,0,0,0,831,18,1028,0.0,,,,乌克兰
2020-07-11,53941,1389,26513,0,0,0,825,27,879,0.0,,,,乌克兰
2020-07-12,54647,1400,26971,0,0,0,706,11,458,0.0,,,,乌克兰
2020-07-13,55285,1415,27356,0,0,0,638,15,385,0.0,,,,乌克兰
2020-07-14,55931,1429,28021,0,0,0,646,14,665,0.0,,,,乌克兰
2020-07-15,56779,1444,29005,0,0,0,848,15,984,0.0,,,,乌克兰
2020-07-16,57640,1462,29822,0,0,0,861,18,817,0.0,,,,乌克兰
2020-07-17,58466,1473,30675,0,0,0,826,11,853,0.0,,,,乌克兰
2020-07-18,59333,1496,31479,0,0,0,867,23,804,0.0,,,,乌克兰
2020-07-19,60077,1504,31836,0,0,0,744,8,357,0.0,,,,乌克兰
2020-07-20,60767,1517,32397,0,0,0,690,13,561,0.0,,,,乌克兰
2020-07-21,61454,1537,33186,0,0,0,687,20,789,0.0,,,,乌克兰
2020-07-22,62295,1553,34176,0,0,0,841,16,990,0.0,,,,乌克兰
2020-07-23,63169,1570,35035,0,0,0,874,17,859,0.0,,,,乌克兰
2020-07-24,64173,1591,35932,0,0,0,1004,21,897,0.0,,,,乌克兰
2020-07-25,65317,1610,36573,0,0,0,1144,19,641,0.0,,,,乌克兰
2020-07-26,66261,1625,36885,0,0,0,944,15,312,0.0,,,,乌克兰
2020-07-27,67096,1636,37202,0,0,0,835,11,317,0.0,,,,乌克兰
2020-07-28,68030,1650,37852,0,0,0,934,14,650,0.0,,,,乌克兰
2020-07-29,69078,1673,38523,0,0,0,1048,23,671,0.0,,,,乌克兰
2020-07-30,70300,1697,39327,0,0,0,1222,24,804,0.0,,,,乌克兰
2020-07-31,71404,1717,39945,0,0,0,1104,20,618,0.0,,,,乌克兰
2020-08-01,72609,1733,40516,0,0,0,1205,16,571,0.0,,,,乌克兰
2020-08-02,73761,1749,40755,0,0,0,1152,16,239,0.0,,,,乌克兰
2020-08-03,74781,1762,41097,0,0,0,1020,13,342,0.0,,,,乌克兰
2020-08-04,75880,1788,41849,0,0,0,1099,26,752,0.0,,,,乌克兰
2020-08-05,77169,1813,42784,0,0,0,1289,25,935,0.0,,,,乌克兰
2020-08-06,78515,1846,43812,0,0,0,1346,33,1028,0.0,,,,乌克兰
2020-08-07,80018,1879,44369,0,0,0,1503,33,557,0.0,,,,乌克兰
2020-08-08,81534,1906,45006,0,0,0,1516,27,637,0.0,,,,乌克兰
2020-08-09,82767,1925,45335,0,0,0,1233,19,329,0.0,,,,乌克兰
2020-08-11,84970,1979,46298,0,0,0,2203,54,963,0.0,,,,乌克兰
2020-03-04,1,0,0,0,0,0,1,0,0,,0.0,,0.0,波兰
2020-03-07,6,0,0,0,0,0,5,0,0,0.0,0.0,,0.0,波兰
2020-03-08,8,0,0,0,0,0,2,0,0,0.0,0.0,,0.0,波兰
2020-03-09,17,0,0,0,0,0,9,0,0,0.0,0.0,,0.0,波兰
2020-03-10,22,0,0,0,0,0,5,0,0,0.0,0.0,,0.0,波兰
2020-03-11,31,0,0,0,0,0,9,0,0,0.0,0.0,,0.0,波兰
2020-03-12,47,1,0,0,0,0,16,1,0,0.0,0.0,,0.0,波兰
2020-03-13,68,2,0,0,0,0,21,1,0,0.0,0.0,,0.0,波兰
2020-03-14,104,3,0,0,0,0,36,1,0,0.0,0.0,,0.0,波兰
2020-03-15,125,3,13,0,0,0,21,0,13,0.0,0.0,,0.0,波兰
2020-03-16,177,3,13,0,0,0,52,0,0,0.0,0.0,,0.0,波兰
2020-03-17,238,5,13,0,0,0,61,2,0,0.0,0.0,,0.0,波兰
2020-03-19,355,5,13,0,0,0,117,0,0,0.0,0.0,,0.0,波兰
2020-03-20,425,5,13,0,0,0,70,0,0,0.0,0.0,,0.0,波兰
2020-03-21,536,5,13,0,0,0,111,0,0,0.0,0.0,,0.0,波兰
2020-03-22,634,7,13,0,0,0,98,2,0,0.0,0.0,,0.0,波兰
2020-03-23,749,8,13,0,0,0,115,1,0,0.0,0.0,,0.0,波兰
2020-03-24,901,10,13,0,0,0,152,2,0,0.0,0.0,,0.0,波兰
2020-03-25,1051,14,13,0,0,0,150,4,0,0.0,0.0,,0.0,波兰
2020-03-26,1221,16,13,0,0,0,170,2,0,0.0,0.0,,0.0,波兰
2020-03-27,1389,16,13,0,0,0,168,0,0,0.0,0.0,,0.0,波兰
2020-03-28,1638,18,13,0,0,0,249,2,0,0.0,0.0,,0.0,波兰
2020-03-29,1862,22,13,0,0,0,224,4,0,0.0,0.0,,0.0,波兰
2020-03-30,2055,31,13,0,0,0,193,9,0,0.0,0.0,,0.0,波兰
2020-03-31,2311,33,13,0,0,0,256,2,0,0.0,0.0,,0.0,波兰
2020-04-01,2554,43,13,0,0,0,243,10,0,0.0,0.0,,0.0,波兰
2020-04-02,3149,59,56,0,0,0,595,16,43,0.0,0.0,,0.0,波兰
2020-04-03,3383,71,56,0,0,0,234,12,0,0.0,0.0,,0.0,波兰
2020-04-04,3627,79,116,0,0,0,244,8,60,0.0,0.0,,0.0,波兰
2020-04-05,4102,94,134,0,0,0,475,15,18,0.0,0.0,,0.0,波兰
2020-04-06,4413,107,162,0,0,0,311,13,28,0.0,0.0,,0.0,波兰
2020-04-07,4848,129,191,0,0,0,435,22,29,0.0,0.0,,0.0,波兰
2020-04-08,5205,159,222,0,0,0,357,30,31,0.0,0.0,,0.0,波兰
2020-04-09,5575,174,284,0,0,0,370,15,62,0.0,0.0,,0.0,波兰
2020-04-10,5955,181,318,0,0,0,380,7,34,0.0,0.0,,0.0,波兰
2020-04-11,6356,208,375,0,0,0,401,27,57,0.0,0.0,,0.0,波兰
2020-04-12,6674,232,439,0,0,0,318,24,64,0.0,0.0,,0.0,波兰
2020-04-13,6934,245,487,0,0,0,260,13,48,0.0,0.0,,0.0,波兰
2020-04-14,7202,263,618,0,0,0,268,18,131,0.0,0.0,,0.0,波兰
2020-04-15,7582,286,668,0,0,0,380,23,50,0.0,0.0,,0.0,波兰
2020-04-16,7918,314,774,0,0,0,336,28,106,0.0,0.0,,0.0,波兰
2020-04-17,8379,332,866,0,0,0,461,18,92,0.0,0.0,,0.0,波兰
2020-04-18,9082,350,981,0,0,0,703,18,115,0.0,0.0,,0.0,波兰
2020-04-19,9287,360,1040,0,0,0,205,10,59,0.0,0.0,,0.0,波兰
2020-04-20,9596,380,1133,0,0,0,309,20,93,0.0,0.0,,0.0,波兰
